Conference,Year,DOI,Author,AuthorOrder,AuthorOrderRank,CareerAge,CumPaper,AuthorsFirstName,Gender
VAST,2014,10.1109/TVCG.2014.2346591,kai lawonn,3,Middle,3,2,kai
VAST,2014,10.1109/TVCG.2014.2346591,katrin hegenscheid,4,Middle,3,1,katrin
VAST,2014,10.1109/TVCG.2014.2346591,henry völzke,5,Middle,4,1,henry
VAST,2014,10.1109/TVCG.2014.2346591,bernhard preim,6,Last,21,13,bernhard
VAST,2014,10.1109/TVCG.2014.2346594,haidong chen,1,First,4,1,haidong
VAST,2014,10.1109/TVCG.2014.2346594,wei chen 0001,2,Middle,12,8,wei
VAST,2014,10.1109/TVCG.2014.2346594,honghui mei,3,Middle,1,1,honghui
VAST,2014,10.1109/TVCG.2014.2346594,zhiqi liu,4,Middle,13,1,zhiqi
VAST,2014,10.1109/TVCG.2014.2346594,kun zhou,5,Middle,13,1,kun
VAST,2014,10.1109/TVCG.2014.2346594,weifeng chen 0002,6,Middle,4,2,weifeng
VAST,2014,10.1109/TVCG.2014.2346594,wentao gu,7,Middle,17,1,wentao
VAST,2014,10.1109/TVCG.2014.2346594,kwan-liu ma,8,Last,25,46,kwan-liu
VAST,2014,10.1109/TVCG.2014.2346626,michael beham,1,First,10,1,michael
VAST,2014,10.1109/TVCG.2014.2346626,wolfgang herzner,2,Middle,28,1,wolfgang
VAST,2014,10.1109/TVCG.2014.2346626,m. eduard gröller,3,Middle,24,51,m.
VAST,2014,10.1109/TVCG.2014.2346626,johannes kehrer,4,Last,7,3,johannes
VAST,2014,10.1109/TVCG.2014.2346660,bilal alsallakh,1,First,7,4,bilal
VAST,2014,10.1109/TVCG.2014.2346660,allan hanbury,2,Middle,14,1,allan
VAST,2014,10.1109/TVCG.2014.2346660,helwig hauser,3,Middle,15,27,helwig
VAST,2014,10.1109/TVCG.2014.2346660,silvia miksch,4,Middle,21,6,silvia
VAST,2014,10.1109/TVCG.2014.2346660,andreas rauber,5,Last,17,1,andreas
VAST,2014,10.1109/TVCG.2014.2346665,maoyuan sun,1,First,3,1,maoyuan
VAST,2014,10.1109/TVCG.2014.2346665,chris north 0001,2,Middle,19,16,chris
VAST,2014,10.1109/TVCG.2014.2346665,naren ramakrishnan,3,Last,19,3,naren
VAST,2014,10.1109/TVCG.2014.2346677,steffen koch,1,First,8,5,steffen
VAST,2014,10.1109/TVCG.2014.2346677,markus john,2,Middle,1,1,markus
VAST,2014,10.1109/TVCG.2014.2346677,michael wörner 0001,3,Middle,7,2,michael
VAST,2014,10.1109/TVCG.2014.2346677,andreas müller 0012,4,Middle,1,1,andreas
VAST,2014,10.1109/TVCG.2014.2346677,thomas ertl,5,Last,26,38,thomas
VAST,2014,10.1109/TVCG.2014.2346682,david gotz,1,First,16,9,david
VAST,2014,10.1109/TVCG.2014.2346682,harry stavropoulos,2,Last,12,1,harry
VAST,2014,10.1109/TVCG.2014.2346743,ellen isaacs,1,First,23,1,ellen
VAST,2014,10.1109/TVCG.2014.2346743,kelly domico,2,Middle,8,1,kelly
VAST,2014,10.1109/TVCG.2014.2346743,shane ahern,3,Middle,10,1,shane
VAST,2014,10.1109/TVCG.2014.2346743,eugene bart,4,Middle,3,1,eugene
VAST,2014,10.1109/TVCG.2014.2346743,mudita singhal,5,Last,11,2,mudita
VAST,2014,10.1109/TVCG.2014.2346744,kresimir matkovic,1,First,17,9,kresimir
VAST,2014,10.1109/TVCG.2014.2346744,denis gracanin,2,Middle,22,5,denis
VAST,2014,10.1109/TVCG.2014.2346744,rainer splechtna,3,Middle,14,1,rainer
VAST,2014,10.1109/TVCG.2014.2346744,mario jelovic,4,Middle,10,4,mario
VAST,2014,10.1109/TVCG.2014.2346744,benedikt stehno,5,Middle,2,1,benedikt
VAST,2014,10.1109/TVCG.2014.2346744,helwig hauser,6,Middle,15,28,helwig
VAST,2014,10.1109/TVCG.2014.2346744,werner purgathofer,7,Last,34,3,werner
VAST,2014,10.1109/TVCG.2014.2346746,zuchao wang,1,First,5,3,zuchao
VAST,2014,10.1109/TVCG.2014.2346746,tangzhi ye,2,Middle,1,1,tangzhi
VAST,2014,10.1109/TVCG.2014.2346746,min lu,3,Middle,20,2,min
VAST,2014,10.1109/TVCG.2014.2346746,xiaoru yuan,4,Middle,12,13,xiaoru
VAST,2014,10.1109/TVCG.2014.2346746,huamin qu,5,Middle,16,19,huamin
VAST,2014,10.1109/TVCG.2014.2346746,jacky yuan,6,Middle,1,1,jacky
VAST,2014,10.1109/TVCG.2014.2346746,qianliang wu,7,Last,1,1,qianliang
VAST,2014,10.1109/TVCG.2014.2346747,krishna p. c. madhavan,1,First,10,1,krishna
VAST,2014,10.1109/TVCG.2014.2346747,niklas elmqvist,2,Middle,12,9,niklas
VAST,2014,10.1109/TVCG.2014.2346747,mihaela vorvoreanu,3,Middle,3,1,mihaela
VAST,2014,10.1109/TVCG.2014.2346747,xin chen,4,Middle,24,1,xin
VAST,2014,10.1109/TVCG.2014.2346747,yuet ling wong,5,Middle,2,1,yuet
VAST,2014,10.1109/TVCG.2014.2346747,hanjun xian,6,Middle,3,2,hanjun
VAST,2014,10.1109/TVCG.2014.2346747,zhihua dong,7,Middle,11,2,zhihua
VAST,2014,10.1109/TVCG.2014.2346747,aditya johri,8,Last,8,1,aditya
VAST,2014,10.1109/TVCG.2014.2346751,patrick köthur,1,First,5,2,patrick
VAST,2014,10.1109/TVCG.2014.2346751,mike sips,2,Middle,12,5,mike
VAST,2014,10.1109/TVCG.2014.2346751,henryk dobslaw,3,Middle,5,1,henryk
VAST,2014,10.1109/TVCG.2014.2346751,doris dransch,4,Last,7,3,doris
VAST,2014,10.1109/TVCG.2014.2346752,christian partl,1,First,5,4,christian
VAST,2014,10.1109/TVCG.2014.2346752,alexander lex,2,Middle,6,7,alexander
VAST,2014,10.1109/TVCG.2014.2346752,marc streit,3,Middle,7,7,marc
VAST,2014,10.1109/TVCG.2014.2346752,hendrik strobelt,4,Middle,6,4,hendrik
VAST,2014,10.1109/TVCG.2014.2346752,anne mai wassermann,5,Middle,6,2,anne
VAST,2014,10.1109/TVCG.2014.2346752,hanspeter pfister,6,Middle,23,23,hanspeter
VAST,2014,10.1109/TVCG.2014.2346752,dieter schmalstieg,7,Last,21,8,dieter
VAST,2014,10.1109/TVCG.2014.2346753,bowen yu 0004,1,First,1,1,bowen
VAST,2014,10.1109/TVCG.2014.2346753,harish doraiswamy,2,Middle,8,3,harish
VAST,2014,10.1109/TVCG.2014.2346753,xi chen,3,Middle,23,1,xi
VAST,2014,10.1109/TVCG.2014.2346753,emily r. miraldi,4,Middle,1,1,emily
VAST,2014,10.1109/TVCG.2014.2346753,mario luis arrieta-ortiz,5,Middle,1,1,mario
VAST,2014,10.1109/TVCG.2014.2346753,christoph hafemeister,6,Middle,7,1,christoph
VAST,2014,10.1109/TVCG.2014.2346753,aviv madar,7,Middle,1,1,aviv
VAST,2014,10.1109/TVCG.2014.2346753,richard bonneau,8,Middle,9,1,richard
VAST,2014,10.1109/TVCG.2014.2346753,cláudio t. silva,9,Last,21,30,cláudio
VAST,2014,10.1109/TVCG.2014.2346754,maria luján ganuza,1,First,3,1,maria
VAST,2014,10.1109/TVCG.2014.2346754,gabriela ferracutti,2,Middle,3,1,gabriela
VAST,2014,10.1109/TVCG.2014.2346754,maria florencia gargiulo,3,Middle,1,1,maria
VAST,2014,10.1109/TVCG.2014.2346754,silvia mabel castro,4,Middle,3,1,silvia
VAST,2014,10.1109/TVCG.2014.2346754,ernesto a. bjerg,5,Middle,3,1,ernesto
VAST,2014,10.1109/TVCG.2014.2346754,m. eduard gröller,6,Middle,24,52,m.
VAST,2014,10.1109/TVCG.2014.2346754,kresimir matkovic,7,Last,17,10,kresimir
VAST,2014,10.1109/TVCG.2014.2346755,jorge poco,1,First,4,2,jorge
VAST,2014,10.1109/TVCG.2014.2346755,aritra dasgupta,2,Middle,5,3,aritra
VAST,2014,10.1109/TVCG.2014.2346755,yaxing wei,3,Middle,10,1,yaxing
VAST,2014,10.1109/TVCG.2014.2346755,william w. hargrove,4,Middle,16,1,william
VAST,2014,10.1109/TVCG.2014.2346755,christopher r. schwalm,5,Middle,1,1,christopher
VAST,2014,10.1109/TVCG.2014.2346755,deborah n. huntzinger,6,Middle,1,1,deborah
VAST,2014,10.1109/TVCG.2014.2346755,robert b. cook,7,Middle,9,1,robert
VAST,2014,10.1109/TVCG.2014.2346755,enrico bertini,8,Middle,12,8,enrico
VAST,2014,10.1109/TVCG.2014.2346755,cláudio t. silva,9,Last,21,31,cláudio
VAST,2014,10.1109/TVCG.2014.2346893,wei zeng 0004,1,First,2,1,wei
VAST,2014,10.1109/TVCG.2014.2346893,chi-wing fu,2,Middle,17,6,chi-wing
VAST,2014,10.1109/TVCG.2014.2346893,stefan müller arisona,3,Middle,9,1,stefan
VAST,2014,10.1109/TVCG.2014.2346893,alexander erath,4,Middle,1,1,alexander
VAST,2014,10.1109/TVCG.2014.2346893,huamin qu,5,Last,16,20,huamin
VAST,2014,10.1109/TVCG.2014.2346898,jiawan zhang,1,First,12,2,jiawan
VAST,2014,10.1109/TVCG.2014.2346898,e. yanli,2,Middle,2,2,e.
VAST,2014,10.1109/TVCG.2014.2346898,jing ma,3,Middle,13,1,jing
VAST,2014,10.1109/TVCG.2014.2346898,yahui zhao,4,Middle,1,1,yahui
VAST,2014,10.1109/TVCG.2014.2346898,binghan xu,5,Middle,1,1,binghan
VAST,2014,10.1109/TVCG.2014.2346898,liting sun,6,Middle,2,1,liting
VAST,2014,10.1109/TVCG.2014.2346898,jinyan chen,7,Middle,7,1,jinyan
VAST,2014,10.1109/TVCG.2014.2346898,xiaoru yuan,8,Last,12,14,xiaoru
VAST,2014,10.1109/TVCG.2014.2346911,sungahn ko,1,First,6,1,sungahn
VAST,2014,10.1109/TVCG.2014.2346911,jieqiong zhao,2,Middle,1,1,jieqiong
VAST,2014,10.1109/TVCG.2014.2346911,jing xia,3,Middle,12,1,jing
VAST,2014,10.1109/TVCG.2014.2346911,shehzad afzal,4,Middle,5,3,shehzad
VAST,2014,10.1109/TVCG.2014.2346911,derek xiaoyu wang,5,Middle,5,6,derek
VAST,2014,10.1109/TVCG.2014.2346911,greg abram,6,Middle,30,2,greg
VAST,2014,10.1109/TVCG.2014.2346911,niklas elmqvist,7,Middle,12,10,niklas
VAST,2014,10.1109/TVCG.2014.2346911,len kne,8,Middle,1,1,len
VAST,2014,10.1109/TVCG.2014.2346911,david van riper,9,Middle,1,1,david
VAST,2014,10.1109/TVCG.2014.2346911,kelly p. gaither,10,Middle,19,4,kelly
VAST,2014,10.1109/TVCG.2014.2346911,shaun kennedy,11,Middle,1,1,shaun
VAST,2014,10.1109/TVCG.2014.2346911,william j. tolone,12,Middle,23,1,william
VAST,2014,10.1109/TVCG.2014.2346911,william ribarsky,13,Middle,22,23,william
VAST,2014,10.1109/TVCG.2014.2346911,david s. ebert,14,Last,25,28,david
VAST,2014,10.1109/TVCG.2014.2346913,cong xie,1,First,2,1,cong
VAST,2014,10.1109/TVCG.2014.2346913,wei chen 0001,2,Middle,12,9,wei
VAST,2014,10.1109/TVCG.2014.2346913,xinxin huang,3,Middle,1,1,xinxin
VAST,2014,10.1109/TVCG.2014.2346913,yueqi hu,4,Middle,5,2,yueqi
VAST,2014,10.1109/TVCG.2014.2346913,scott barlowe,5,Middle,7,4,scott
VAST,2014,10.1109/TVCG.2014.2346913,jing yang,6,Last,15,2,jing
VAST,2014,10.1109/TVCG.2014.2346919,guodao sun,1,First,2,1,guodao
VAST,2014,10.1109/TVCG.2014.2346919,yingcai wu,2,Middle,10,9,yingcai
VAST,2014,10.1109/TVCG.2014.2346919,shixia liu,3,Middle,12,10,shixia
VAST,2014,10.1109/TVCG.2014.2346919,tai-quan peng,4,Middle,7,2,tai-quan
VAST,2014,10.1109/TVCG.2014.2346919,jonathan j. h. zhu,5,Middle,13,2,jonathan
VAST,2014,10.1109/TVCG.2014.2346919,ronghua liang,6,Last,12,1,ronghua
VAST,2014,10.1109/TVCG.2014.2346920,yingcai wu,1,First,10,10,yingcai
VAST,2014,10.1109/TVCG.2014.2346920,shixia liu,2,Middle,12,11,shixia
VAST,2014,10.1109/TVCG.2014.2346920,kai yan,3,Middle,11,1,kai
VAST,2014,10.1109/TVCG.2014.2346920,mengchen liu,4,Middle,2,2,mengchen
VAST,2014,10.1109/TVCG.2014.2346920,fangzhao wu,5,Last,2,1,fangzhao
VAST,2014,10.1109/TVCG.2014.2346926,abish malik,1,First,5,3,abish
VAST,2014,10.1109/TVCG.2014.2346926,ross maciejewski,2,Middle,10,10,ross
VAST,2014,10.1109/TVCG.2014.2346926,sherry towers,3,Middle,1,1,sherry
VAST,2014,10.1109/TVCG.2014.2346926,sean mccullough,4,Middle,1,1,sean
VAST,2014,10.1109/TVCG.2014.2346926,david s. ebert,5,Last,25,29,david
VAST,2014,10.1109/TVCG.2014.2346930,artem konev,1,First,2,1,artem
VAST,2014,10.1109/TVCG.2014.2346930,jürgen waser,2,Middle,6,6,jürgen
VAST,2014,10.1109/TVCG.2014.2346930,bernhard sadransky,3,Middle,3,2,bernhard
VAST,2014,10.1109/TVCG.2014.2346930,daniel cornel,4,Middle,1,1,daniel
VAST,2014,10.1109/TVCG.2014.2346930,rui a. p. perdigão,5,Middle,3,1,rui
VAST,2014,10.1109/TVCG.2014.2346930,zsolt horváth,6,Middle,2,1,zsolt
VAST,2014,10.1109/TVCG.2014.2346930,m. eduard gröller,7,Last,24,53,m.
InfoVis,2014,10.1109/TVCG.2014.2346978,çagatay demiralp,1,First,14,4,çagatay
InfoVis,2014,10.1109/TVCG.2014.2346978,michael s. bernstein,2,Middle,9,1,michael
InfoVis,2014,10.1109/TVCG.2014.2346978,jeffrey heer,3,Last,14,17,jeffrey
